Node,Met_Criteria,Description,Patient_Story
MANIC_DUR_HALL_PSYC,False,The criteria are met if the patient's psychotic symptoms occur exclusively during manic or major depressive episodes.,"I’ve noticed that my feelings of paranoia or disconnect don’t really happen during high-energy moments; rather, they tend to surface more during my low points. Last week, when I was feeling particularly down after another tough day, I started to feel like people were whispering about me at work, even though I knew it was probably just my mind playing tricks on me. It’s odd because I don’t experience these unsettling thoughts when I’m in those rare bursts of energy, so it seems clear they’re linked to my depressive episodes instead."
BPIPSYC,False,Bipolar I disorder with psychotic features,
SCHIZ,False,Schizophrenia spectrum or other psychotic disorder,
BPI,False,Bipolar I disorder,
MANIC_DUR_HYPO_HALL,False,The patient meets the criteria if they acknowledge having a history of delusions or hallucinations.,"I've never experienced delusions or hallucinations. I remember when I was working late last summer and started feeling really tired. I would see shadows in the corner of my eye, but I knew it was just my imagination and the poor lighting playing tricks on me—nothing that felt real or concerning. "
MANIC_DUR_HYPO_HALL_PSYC,False,The criteria are met if the patient's psychotic symptoms occur exclusively during manic or major depressive episodes.,"There have been moments when I’ve felt a bit disconnected from reality, especially during my low periods. Just last week, after a particularly tough day, I sat alone in my room feeling like everyone was against me, and I could swear I heard whispers coming from outside. But I realize that when I have those rare high-energy days, I don't feel that way at all; it’s like those unsettling thoughts are strictly linked to my depressive episodes."
BPIIPSYC,False,Bipolar II disorder with psychotic features,
SCHIZ2,False,Schizophrenia spectrum or other psychotic disorder,
BPII,False,Bipolar II disorder,
OTHBP,False,Other specified bipolar and related disorders or unspecified bipolar and related disorders,
DEPEPS,False,"The criteria are met if the patient has experienced one or more major depressive episodes without any history of manic or hypomanic episodes. To determine if a major depressive episode has occurred, the following aspects must be examined:
1. Interest or pleasure in doing things
2. Sleeping conditions
3. Energy level
4. Appetite
5. Feelings of self-worth
6. Concentration when doing things
7. Changes in movement or speech
8. Suicidal ideation
9. Duration of at least 2 weeks
The decision should be based on an overall assessment of the severity of these aspects, considering the patient's responses across all areas (not all aspects need to be abnormal). The duration of symptoms should be explicitly asked and confirmed as lasting at least 2 weeks before making a final decision. Be really caucious when making the decision!","Over the past couple of weeks, I've found myself really struggling with getting out of bed most mornings; it feels like the weight of the world is pressing down on me. I used to love cooking for my family, but lately, even just making a simple meal feels exhausting, and my appetite has shrunk significantly—I hardly eat anything now. I know I’m upset about my grandmother’s passing, but I can still manage to get through my workday without feeling completely lost or useless, so I wonder if this might just be a sad phase rather than something more serious."
DEPEPS_HALL,False,The criteria are met if the patient acknowledges having a history of delusions or hallucinations.,"I've never had any delusions or hallucinations. I remember feeling really tired one night while working late on a project, and I thought I saw some shadows in the corners of the office. But I quickly realized it was just my imagination, probably from lack of sleep. It didn’t feel real or alarming at all—just my mind playing tricks on me when I'm exhausted."
DEPEPS_HALL_PSYC,False,The criteria are met if the patient's psychotic symptoms occur exclusively during manic or major depressive episodes.,"Lately, I've noticed that the unsettling feelings I sometimes have, like when I think people are whispering about me, only happen when I'm in a low point. Just last week, after a particularly hard day, I was convinced that my coworkers were talking about me behind my back, but I recognized it was just my mind spiraling during my sadness. When I feel those brief bursts of energy, I don't experience any of those paranoid thoughts at all, so I think they’re strictly tied to my depressive episodes rather than a separate issue."
DEPEPS_HALL_PSYC_DUR,False,The criteria are met if the patient explicitly reported a duration of the depressive episode lasting 2 years or longer. The duration should be explicitly asked,"I've been feeling really low for the past year, especially after losing my grandmother, but I wouldn’t say it’s been a continuous struggle for two years. There are days when I manage to get out of bed and go through the motions of life, but I recognize that the sadness has fluctuated rather than persisted without relief. While I do feel like I've been in a rough patch, it hasn’t felt like an extended depressive episode that lasts for two years or more."
MDDPDDPSYC,False,"Major depressive disorder with psychotic features, plus persistent depressive disorder",
MDDPSYC,False,Major depressive disorder with psychotic features,
SCHIZ3,False,Schizophrenia spectrum or other psychotic disorder,
DEPEPS_HALL_DUR,False,The criteria are met if the patient explicitly reported a duration of the depressive episode lasting 2 years or longer. The duration should be explicitly asked,"While I’ve definitely been feeling quite low for the past year since my grandmother passed away, I wouldn’t say it’s been a constant struggle for two years. There have been ups and downs—I might feel really down for a couple of weeks but then have days where I can engage with life a bit more. So, it hasn’t been one long, continuous episode; it’s been more like a cycle of feeling better and then back to feeling sad."
MDDPDD,False,Major depressive disorder plus persistent depressive disorder,
MDD,False,Major depressive disorder,
DUR,False,"The criteria are met if the patient explicitly reported experiencing a depressed mood more days than not for at least 2 years, accompanied by associated symptoms. The duration should be explicitly asked","I've certainly been feeling low for the past year since my grandmother passed away, but I wouldn't say it's been a constant struggle for two years. There are days when I manage to engage with life and even enjoy the little things, although I do have weeks where everything feels heavy. So, while I do experience sadness, it hasn’t felt like a continuous two-year depressive episode."
PDD,False,persistent depressive disorder,
DEPFW,False,"The criteria are met if the patient experiences a depressed mood that is regularly present in the final week before the onset of menses and becomes absent in the week after menses. This mood disturbance must be associated with clinically significant distress or interference with work, school, usual social activities, or relationships with others.","I notice that my mood doesn't really fluctuate with my menstrual cycle; it tends to stay pretty consistent regardless of the time of the month. For example, I felt the same heaviness in the week leading up to my period as I do in the weeks that follow—it’s just a lingering sadness that’s been there since my grandmother died. While I have tough days, I’m still able to go to work and interact with friends, so it doesn't disrupt my life in a cyclical way."
PDYSD,False,Premenstrual dysphoric disorder,
DEPCOM,False,"The criteria are met if the patient's depressed or dysphoric mood is an associated feature of another mental disorder (e.g., ""demoralization"" related to having Obsessive-Compulsive Disorder).","Since my grandmother passed away, I've felt a persistent sadness that seems tied to my grief rather than any other mental disorder. I remember sitting on the couch a few weeks ago, overwhelmed by the memories, while my friends were out having fun without me. It was clear that my low mood stemmed from this loss, and it’s not linked to something like OCD or another condition; it’s just been a tough time for me emotionally."
DEPCOM_DIST,False,"The criteria are met if the mood disturbance is clinically significant, meaning it causes substantial distress or impairment in the patient�s daily functioning.","While I've definitely been feeling low these past months since my grandmother passed away, I still manage to go to work and function normally. For instance, last week I completed an important project on time, even if I struggled to find joy in it. So, although my sadness is present, it doesn't significantly impair my daily activities or responsibilities."
OTHDD,False,Other specified depressive disorder; unspecified depressive disorder,
NOTDD,False,No mood disorder diagnosis needed,
OTH,False,"The criteria are met if the patient exhibits clinically significant depressive symptoms not covered by other criteria, which represent a psychological or biological dysfunction in the individual. These symptoms must be severe enough to impact the patient's functioning or well-being.","I've been feeling a deep sadness since my grandmother passed away, but it hasn't completely knocked me off my feet. I still go to work each day and manage to complete my tasks, even if I don't get much enjoyment out of them. For instance, last week, I finished a big project on deadline, which I felt proud of, even though I had to push myself to stay focused."
OTH_MALA,False,"The criteria are met if the patient exhibits a maladaptive response to a psychosocial stressor, meaning their response is disproportionate or ineffective, leading to significant distress or impairment in functioning.","Lately, I've been facing some difficulties with my emotions, especially since my grandmother passed away. At times, I find myself feeling overwhelmed at work or in social settings, but I still manage to go through the motions. Just last week, despite feeling a strong wave of sadness one afternoon, I completed a presentation that my team needed. While those feelings can be distressing, I don't think they're leading to any significant impairment in my overall daily functioning."
ADJD,False,Adjustment disorder with depressed mood,
OTHDD2,False,Other specified depressive disorder; unspecified depressive disorder,
NORMALBLUE,False,"""Normal"" everyday blues",
