Node,Met_Criteria,Description,Patient_Story
MED,False,"Determine if the patient's depressed mood is primarily caused by the physiological effects of a general medical condition, such as physical health issues. This assessment should focus on whether the mood disturbance is directly linked to the underlying medical condition.","I’ve been dealing with some ongoing health issues, specifically chronic migraines that can be quite debilitating. However, I don’t believe these migraines are what's causing my depressed mood. Just last week, I had a painful episode, but even on days when my head was clear, I felt engulfed in sadness and struggled to find motivation to do even basic tasks. It feels more like a cloud of despair that’s been hanging over me regardless of my physical condition."
MED_COG,False,"Assess whether the patient shows evidence of decline in one or more cognitive domains, including complex attention, executive function, learning and memory, language, perceptual-motor abilities, or social cognition. This decline should be noticeable and impact the patient's ability to function in these specific areas.","Lately, I’ve noticed that while I sometimes feel overwhelmed by my emotions, my cognitive abilities haven't really changed. I still manage to juggle my work tasks, attend meetings, and engage in conversations with my friends without any problems. Just the other day, I helped a colleague think through a complex project at work, and I was able to come up with some solid ideas without any struggle. It feels like I’m still functioning normally in terms of attention and memory despite the heaviness I’ve been experiencing."
MNEUD,False,"major or mild neurocognitive disorder due to another medical condition, with behavioral disturbance",
MEDDD,False,Depressive disorder due to another medical condition,
MANIC,False,the patient has reported clinicallly significant manic or hypomanic symptoms,"I don’t really experience manic or hypomanic symptoms. In fact, I've noticed that my energy levels have been quite low. Just yesterday, I spent the entire afternoon on the couch, scrolling through my phone, unable to muster the motivation to do anything more. Even when I have the chance to go out with friends, I often decline because the thought of being social feels exhausting rather than exhilarating."
MANIC_DUR,False,"criteria met for a manic episode (i.e., **at least 1 week of elevated**, expansive or irritable mood accompanied by increased activity or energy and other characteristic symptoms sufficiently severe to cause marked impairment). Duration has to be explicitly asked.","I’ve never experienced an elevated or expansive mood for any significant length of time. In fact, just last week, I sat in my living room feeling completely drained, unable to even think about doing anything productive. I can't recall a time in the past week or beyond where I felt overly energized or had a surge of activity; instead, it's been a constant struggle to get through the day."
MANIC_DUR_HALL,False,The patient meets the criteria if they acknowledge having a history of delusions or hallucinations.,"I’ve never had any delusions or hallucinations that I’m aware of. I remember a specific evening last month when I sat alone in my living room, feeling overwhelmed by sadness. I was watching an old family video, and while I felt a deep sense of nostalgia, the memories were clear and real—not confusing or distorted. Even when I’m at my lowest, I can still differentiate between my thoughts and reality."
MANIC_DUR_HALL_PSYC,False,The criteria are met if the patient's psychotic symptoms occur exclusively during manic or major depressive episodes.,"During the past few weeks, I've experienced some unsettling auditory sensations, like hearing my grandmother's voice during moments of deep sadness. However, these instances always coincide with my depressive episodes and haven’t occurred outside of those dark times. I’m beginning to realize that while these experiences are distressing, they seem firmly rooted in my emotional turmoil rather than any ongoing psychotic condition."
BPIPSYC,False,Bipolar I disorder with psychotic features,
SCHIZ,False,Schizophrenia spectrum or other psychotic disorder,
BPI,False,Bipolar I disorder,
MANIC_DUR_HYPO,False,"Criteria met for a hypomanic episode (i.e., at least 4 days of elevated, expansive, or irritable mood accompanied by increased activity or energy and other characteristic symptoms not severe enough to cause marked impairment) and has at other times met criteria for a Major Depression Episode.  Duration has to be explicitly asked.","I can't say that I've experienced a hypomanic episode. My mood has mostly felt flat and low, and I haven't had any periods where I felt unusually energized or expansive. Just the other day, I tried to get up and clean my apartment, but after just an hour, I was completely drained and had to take a long break, feeling more like a weight was pressing down on me rather than any kind of uplift in mood."
MANIC_DUR_HYPO_HALL,False,The patient meets the criteria if they acknowledge having a history of delusions or hallucinations.,"I’ve never had any delusions or hallucinations that I’m aware of. I remember a specific evening last month when I sat alone in my living room, feeling overwhelmed by sadness. I was watching an old family video, and while I felt a deep sense of nostalgia, the memories were clear and real—not confusing or distorted. Even when I’m at my lowest, I can still differentiate between my thoughts and reality."
MANIC_DUR_HYPO_HALL_PSYC,False,The criteria are met if the patient's psychotic symptoms occur exclusively during manic or major depressive episodes.,"I sat in my psychiatrist's office, reflecting on my recent experiences. I shared, ""While I've been having distressing moments where I hear my grandmother's voice during my deep depression, it’s never happened outside of those times. I realize that these auditory experiences seem to be tied specifically to my low periods, almost like my mind is grasping for comfort amidst the sadness."" I felt a bit relieved acknowledging this connection, as it helped clarify my thoughts on the nature of my experiences."
BPIIPSYC,False,Bipolar II disorder with psychotic features,
SCHIZ2,False,Schizophrenia spectrum or other psychotic disorder,
BPII,False,Bipolar II disorder,
MANIC_DUR_HYPO_DUR,False,The criteria are met if the patient explicitly reported at least 2 years of hypomanic symptoms along with periods of depressed mood. Duration should be explicitly asked.,"I've never experienced hypomanic symptoms that lasted for any significant period. In fact, just yesterday, I felt particularly lethargic and unmotivated, spending most of the day lying on the couch, scrolling aimlessly through my phone. I can't recall a time in the last two years where I felt unusually energetic or overly enthusiastic, as my mood has predominantly been on the lower side."
CYC,False,Cyclothymic,
OTHBP,False,Other specified bipolar and related disorders or unspecified bipolar and related disorders,
MDDPDDPSYC,False,"Major depressive disorder with psychotic features, plus persistent depressive disorder",
SCHIZ3,False,Schizophrenia spectrum or other psychotic disorder,
DEPEPS_HALL_DUR,False,The criteria are met if the patient explicitly reported a duration of the depressive episode lasting 2 years or longer. The duration should be explicitly asked,"As I spoke with the psychiatrist, I made it clear, “I’ve been feeling this way for just over a month now. I occasionally think back to the times I felt more positive, but I wouldn’t say I’ve been in this low mood for two years or longer. It’s definitely been tough, but I’m hopeful it will pass soon.”"
MDDPDD,False,Major depressive disorder plus persistent depressive disorder,
MDD,False,Major depressive disorder,
DUR,False,"The criteria are met if the patient explicitly reported experiencing a depressed mood more days than not for at least 2 years, accompanied by associated symptoms. The duration should be explicitly asked","I sat across from the psychiatrist, trying to express what I've been feeling. ""You know, I haven’t felt this way for a long time; it’s really just been about a month of feeling low,"" I explained. ""There were times before when I was down, but they were much shorter, and I certainly wouldn't say it's been more than two years of this kind of mood."""
PDD,False,persistent depressive disorder,
DEPFW,False,"The criteria are met if the patient experiences a depressed mood that is regularly present in the final week before the onset of menses and becomes absent in the week after menses. This mood disturbance must be associated with clinically significant distress or interference with work, school, usual social activities, or relationships with others.","I sat down with my friend last week at our usual coffee shop, and she mentioned how she noticed I seem a bit off before my periods. While I do feel slightly down in that week leading up to my menses, it’s never severe enough to really impact my daily life or relationships. After my period starts, I usually feel much better, and I can return to my normal activities without any significant distress."
PDYSD,False,Premenstrual dysphoric disorder,
DEPCOM,False,"The criteria are met if the patient's depressed or dysphoric mood is an associated feature of another mental disorder (e.g., ""demoralization"" related to having Obsessive-Compulsive Disorder).","I sat in the psychiatrist's office, recalling my experiences, and I told him, ""I’ve been feeling low for about a month now, but it's not tied to any other mental disorder. I remember during my teenage years I struggled with anxiety, but I've been managing that pretty well since then. The sadness has felt more like a reaction to recent life events, like losing my job, rather than something deeper connected to another condition."""
DEPCOM_DIST,False,"The criteria are met if the mood disturbance is clinically significant, meaning it causes substantial distress or impairment in the patient�s daily functioning.","I’ve noticed that while I sometimes feel overwhelmed by my emotions, they haven’t really disrupted my daily life. Just last week, I was able to focus on a project at work that I had been putting off, completing it on time and receiving positive feedback from my boss. Despite the sadness that lingers occasionally, I still manage to maintain my responsibilities and engage in activities that matter to me without feeling like I'm in a constant state of distress."
OTHDD,False,Other specified depressive disorder; unspecified depressive disorder,
NOTDD,False,No mood disorder diagnosis needed,
OTH,False,"The criteria are met if the patient exhibits clinically significant depressive symptoms not covered by other criteria, which represent a psychological or biological dysfunction in the individual. These symptoms must be severe enough to impact the patient's functioning or well-being.","I’ve been feeling a bit low lately, but I wouldn’t say it’s been significant enough to disrupt my daily functioning. Just last weekend, I went out for a hike with some friends, and even though I felt a bit heavy-hearted, I was able to enjoy the fresh air and conversation. It’s more like a passing phase rather than a deep-seated issue, and I still find joy in the little things from time to time, managing to carry on with work and social commitments without much difficulty."
OTH_MALA,False,"The criteria are met if the patient exhibits a maladaptive response to a psychosocial stressor, meaning their response is disproportionate or ineffective, leading to significant distress or impairment in functioning.","I sat in the coffee shop with my friend last week, discussing our lives and the stresses we’ve been facing. I mentioned how, although I’ve been feeling a bit off lately, I still manage to get through my days without any significant distress or impairment. For instance, I’ve been able to tackle my work tasks and maintain relationships, even finding moments of joy when I go out with friends, which shows me that my response to stress is still within a manageable range."
ADJD,False,Adjustment disorder with depressed mood,
OTHDD2,False,Other specified depressive disorder; unspecified depressive disorder,
NORMALBLUE,False,"""Normal"" everyday blues",
