path,name,parent,Description
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DEPEPS_HALL/DEPEPS_HALL_DUR/MDD,MDD,DEPEPS_HALL_DUR,Major depressive disorder
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR,DUR,DEPEPS,"The criteria are met if the patient explicitly reported experiencing a depressed mood more days than not for at least 2 years, accompanied by associated symptoms. The duration should be explicitly asked"
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/PDD,PDD,DUR,persistent depressive disorder
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW,DEPFW,DUR,"The criteria are met if the patient experiences a depressed mood that is regularly present in the final week before the onset of menses and becomes absent in the week after menses. This mood disturbance must be associated with clinically significant distress or interference with work, school, usual social activities, or relationships with others."
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/PDYSD,PDYSD,DEPFW,Premenstrual dysphoric disorder
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/DEPCOM,DEPCOM,DEPFW,"The criteria are met if the patient's depressed or dysphoric mood is an associated feature of another mental disorder (e.g., ""demoralization"" related to having Obsessive-Compulsive Disorder)."
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/DEPCOM/DEPCOM_DIST,DEPCOM_DIST,DEPCOM,"The criteria are met if the mood disturbance is clinically significant, meaning it causes substantial distress or impairment in the patient�s daily functioning."
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/DEPCOM/DEPCOM_DIST/OTHDD,OTHDD,DEPCOM_DIST,Other specified depressive disorder; unspecified depressive disorder
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/DEPCOM/DEPCOM_DIST/NOTDD,NOTDD,DEPCOM_DIST,No mood disorder diagnosis needed
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/DEPCOM/OTH,OTH,DEPCOM,"The criteria are met if the patient exhibits clinically significant depressive symptoms not covered by other criteria, which represent a psychological or biological dysfunction in the individual. "
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/DEPCOM/OTH/OTH_MALA,OTH_MALA,OTH,"The criteria are met if the patient exhibits a maladaptive response to a psychosocial stressor, meaning their response is disproportionate or ineffective, leading to significant distress or impairment in functioning."
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/DEPCOM/OTH/OTH_MALA/ADJD,ADJD,OTH_MALA,Adjustment disorder with depressed mood
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/DEPCOM/OTH/OTH_MALA/OTHDD2,OTHDD2,OTH_MALA,Other specified depressive disorder; unspecified depressive disorder
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/DEPCOM/OTH/NORMALBLUE,NORMALBLUE,OTH,"""Normal"" everyday blues"
/ROOT/MDDROOT/NORMAL,NORMAL,MDDROOT,No mental disease symptoms; everything is normal
