Node,Met_Criteria,Description,Patient_Story
MED_COG,False,"Assess whether the patient shows evidence of decline in one or more cognitive domains, including complex attention, executive function, learning and memory, language, perceptual-motor abilities, or social cognition. This decline should be noticeable and impact the patient's ability to function in these specific areas.","I’ve been feeling quite sharp and focused lately, especially when it comes to my art projects. Just last weekend, I worked on a complex piece that required a lot of attention to detail, and I managed to complete it without any issues, working for hours on end without losing track of my ideas. I also find that I can easily remember intricate techniques my instructor taught me in class, which has only enhanced my enjoyment and engagement with painting."
MNEUD,False,"Major or Mild Neurocognitive disorder due to another medical condition, with behavioral disturbance","I haven't experienced any significant cognitive decline or behavioral disturbances related to a medical condition. Just last month, I went to a community art workshop and followed along with the instructor perfectly, grasping new techniques and tips as we progressed. My friends often tell me how well I articulate my ideas, and I feel completely sharp and engaged in my daily life, with no signs of confusion or distress affecting my mental capabilities."
MEDBP,False,Bipolar and Related Disorder due to another medical condition,"During our discussion, I felt the need to clarify that I haven’t been diagnosed with any medical conditions that could contribute to mood disturbances. Last year, I went for a full medical check-up to ensure everything was in order, and my doctor confirmed that I’m in good health overall, with no underlying issues that would cause any mood disorders. My experiences of feeling uplifted or down seem to stem purely from my emotional responses rather than any physical ailments."
SCHIZ,False,Schizophrenia spectrum or other psychotic disorder,"As I sat in the psychiatrist's office, I recalled a particular day last month when I was having a lively discussion about art with my friends. In the midst of our conversation, I suddenly felt a wave of confusion wash over me, as I became convinced that one of them was secretly plotting something against me. I looked around the room, scanning their expressions, but it turned out to be just a fleeting thought; nothing felt real enough to warrant concern. Overall, I shrugged it off, recognizing that it was merely an odd moment and not indicative of any serious issue."
BPI,False,Bipolar I disorder,"As I talked with the psychiatrist, I shared that I typically enjoy a stable mood, and while I do have moments of feeling really happy or a bit low, they don't swing to extremes. For instance, just last week, I felt mildly down after a long day at work, but it lifted by the next morning, and I was back to enjoying life, painting, and hanging out with friends without major fluctuations. I mentioned how this consistency has allowed me to maintain my routine and relationships, feeling grounded without the chaos often associated with bipolar disorder."
HYPOMANIC,False,"The patient has reported hypomanic and at least one Major Depressive Epsidoe. Criteria met for a hypomanic episode (i.e., at least 4 days of elevated, expansive, or irritable mood accompanied by increased activity or energy and other characteristic symptoms not severe enough to cause marked impairment) and has at other times met criteria for a Major Depression Episode.  Duration has to be explicitly asked.","Recently, I've been feeling pretty steady in my mood, and although there have been days when I feel a bit more energetic, they haven't lasted for long. Last week, I had a great time at a painting event, where I felt a little extra excited, but it was just a fun day with friends, and there were no dramatic highs or lows. I haven't experienced any major depressive episodes either; when I'm feeling down, it's usually brief, like when I had a rough day at work, but I quickly bounce back the next day and dive back into my art."
HYPOMANIC_HALL,False,The patient meets the criteria if they acknowledge having a history of delusions or hallucinations.,"During our conversation, I emphasized that I’ve never experienced any delusions or hallucinations. I recounted a time when I was sitting alone in my living room, completely immersed in a book. I heard my neighbor's dog barking outside, and while it startled me momentarily, I never felt like I was hearing things that weren't there; it was simply a noise from outside, and I brushed it off without a second thought."
HYPOMANIC_HALL_PSYC,False,The criteria are met if the patient's psychotic symptoms occur exclusively during  major depressive episodes.,"As I sat down to chat with the psychiatrist, I reflected on my mental state over the past year. I told her about a time when I felt a deep sadness after a breakup, but it didn’t last long, and during that difficult phase, I didn’t experience any significant psychotic symptoms—no hallucinations or delusions. Instead, I focused on healing, spending time with friends and immersing myself in painting to help cope, showing that my emotional ups and downs weren't marked by any psychotic features."
BPIIPSYC,False,Bipolar II disorder with psychotic features,"I haven’t encountered any symptoms that would suggest bipolar II disorder with psychotic features. Just last week, I spent a wonderful afternoon painting with friends, feeling content and engaged. I reflected on times when I’ve felt sad or down, but those moments were always temporary, and I’ve never experienced hallucinations or delusions during those times."
SCHIZ2,False,Schizophrenia spectrum or other psychotic disorder,"As I spoke with the psychiatrist, I made it clear that I have never had any experiences that felt psychotic in nature. I shared a moment from last month when I was working on a painting; I lost track of time and became absorbed in my thoughts, but I was very much aware of reality around me. Even when I felt a bit overwhelmed by my emotions, it never crossed into the realm of delusions or hallucinations—just a strong connection with my art and the world around me."
BPII,False,Bipolar II disorder,"As I discussed my experiences with the psychiatrist, I confidently explained that I’ve never had extreme mood swings characteristic of bipolar II disorder. Just last week, I felt a little off after a hectic workday, but I quickly bounced back the next morning, enjoying a relaxing afternoon painting. My mood tends to stay consistent, and while I have occasional ups and downs, they never feel severe or disruptive to my life."
HYPOMANICDEP,False,The criteria are met if the patient explicitly reported at least 2 years of hypomanic symptoms along with periods of depressed mood. Duration should be explicitly asked.,"As I spoke with the psychiatrist, I reflected on my emotional landscape over the years. While I occasionally experienced brief bouts of feeling really energetic and excited, like when I organized a painting session with friends, it never lasted longer than a few days. In fact, I can't recall any parts of the past two years where I consistently felt hypomanic; my lows were typically just moments of feeling down for a couple of days before bouncing back, without any prolonged periods of mood swings to report."
CYC,False,Cyclothymic,"As I settled into the psychiatrist's office, I shared that I’ve never had significant fluctuations in my mood. For instance, last week, after a busy workday, I felt a little tired and needed some downtime, but by the next morning, I was back to my usual self, happily painting and enjoying life. My emotional experiences feel stable, lacking the extreme highs and lows that characterize cyclothymic disorder."
GAMB,False,The criteria is met if elevated or euphoric mood confined to periods of gambling,"I’ve never really had an elevated or euphoric mood tied specifically to gambling. In fact, I’ve never been much of a gambler at all; the last time I even placed a bet was a casual $5 during a friend's game night, and I felt indifferent about the outcome. Instead, my joy and excitement come from painting and spending time with friends, which feel far more fulfilling than any gambling experience could ever offer."
GAMB_SEV,False,"The criteria are met if the persistent and problematic gambling behaviour leads to clinically significant impairment or distress. This means the symptoms should be significant enough to cause notable distress or impairment, making them a central concern in the patient's overall condition.","I have never really identified as a gambler or found much excitement in it. The last time I placed a bet was about a year ago at a friend's poker night, where I lost a mere $10, and I didn't feel any urge to keep playing afterward. Instead, I find my joy in painting and creating art with friends, which brings me far more fulfillment than any gambling could."
GAMBD,False,Gambling Disorder,"I’ve never had any serious involvement with gambling that would indicate a disorder. The last time I placed a bet was at a friend's casual poker night a year ago, where I lost $10 and didn't feel compelled to play again afterward. My real passion lies in painting and spending quality time with friends, which brings me much more happiness than any form of gambling ever could."
NORMALGAMB,False,Normal Gambling Behavior,"I’ve never really had an elevated or euphoric mood tied specifically to gambling. In fact, I’ve never been much of a gambler at all; the last time I even placed a bet was a casual $5 during a friend's game night, and I felt indifferent about the outcome. Instead, my joy and excitement come from painting and spending time with friends, which feel far more fulfilling than any gambling experience could ever offer."
OTH,False,"The criteria are met if the patient exhibits a maladaptive response to a psychosocial stressor, meaning their response is disproportionate or ineffective, leading to significant distress or impairment in functioning.","Last month, I faced a challenging situation when my friend unexpectedly canceled our art workshop, and I found myself feeling a bit disappointed. Instead of spiraling into a negative mindset, I decided to embrace the moment by setting up my easel at home and painting a new piece, which ended up transforming my mood into a productive and joyful afternoon. I realized that while the initial disappointment was present, my ability to adapt and find joy in the situation was effective, and it didn’t lead to any significant distress or impairment in my functioning."
OTHBP,False,Other specified bipolar and related disorder; unspecified bipolar and related disorder,"As I shared my experiences with the psychiatrist, I emphasized that I have never experienced the intense mood swings common in bipolar disorders. Last month, for instance, after feeling a bit worn out from work, I took time to relax with a book and some painting. The next day, I felt completely rejuvenated, returning to my usual joyful self, without experiencing any prolonged periods of highs or lows that would suggest a bipolar condition."
NOAMLELEVATED,False,"""Normal"" elevated or euphoric mood","As I spoke with the psychiatrist, I explained that while I've been feeling quite content lately, it hasn't reached any extreme or euphoric levels. Just last weekend, I attended a small gallery opening with friends, enjoying the art and conversation, but I was more relaxed and engaged than high-spirited. My mood has been stable and enjoyable, without any major fluctuations that would indicate something beyond the ordinary."
NORMAL,False,Healthy,"As I sat in the psychiatrist’s office, I reflected on how I've been feeling quite balanced lately. Just last week, I completed a painting I had been working on for a while, and while I was proud of the outcome, I didn’t feel overly euphoric or high-spirited about it—just a sense of accomplishment that felt perfectly normal. I’ve never had significant mood fluctuations that would suggest I'm dealing with any mental health issues; my emotional state has been steady, allowing me to enjoy life without disruptions."
