Node,Met_Criteria,Description,Patient_Story
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DEPEPS_HALL/DEPEPS_HALL_DUR/MDDPDD,0,Major depressive disorder plus persistent depressive disorder,
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DEPEPS_HALL/DEPEPS_HALL_PSYC,0,The criteria are met if the patient's psychotic symptoms occur exclusively during manic or major depressive episodes.,
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DEPEPS_HALL/DEPEPS_HALL_PSYC/DEPEPS_HALL_PSYC_DUR,0,The criteria are met if the patient explicitly reported a duration of the depressive episode lasting 2 years or longer. The duration should be explicitly asked,
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DEPEPS_HALL/DEPEPS_HALL_PSYC/DEPEPS_HALL_PSYC_DUR/MDDPDDPSYC,0,"Major depressive disorder with psychotic features, plus persistent depressive disorder",
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DEPEPS_HALL/DEPEPS_HALL_PSYC/DEPEPS_HALL_PSYC_DUR/MDDPSYC,0,Major depressive disorder with psychotic features,
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DEPEPS_HALL/DEPEPS_HALL_PSYC/SCHIZ3,0,Schizophrenia spectrum or other psychotic disorder,
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR,0,"The criteria are met if the patient explicitly reported experiencing a depressed mood more days than not for at least 2 years, accompanied by associated symptoms. The duration should be explicitly asked",
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW,0,"The criteria are met if the patient experiences a depressed mood that is regularly present in the final week before the onset of menses and becomes absent in the week after menses. This mood disturbance must be associated with clinically significant distress or interference with work, school, usual social activities, or relationships with others.",
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/DEPCOM,0,"The criteria are met if the patient's depressed or dysphoric mood is an associated feature of another mental disorder (e.g., ""demoralization"" related to having Obsessive-Compulsive Disorder).",
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/DEPCOM/DEPCOM_DIST,0,"The criteria are met if the mood disturbance is clinically significant, meaning it causes substantial distress or impairment in the patient�s daily functioning.",
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/DEPCOM/DEPCOM_DIST/NOTDD,0,No mood disorder diagnosis needed,
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/DEPCOM/DEPCOM_DIST/OTHDD,0,Other specified depressive disorder; unspecified depressive disorder,
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/DEPCOM/OTH,0,"The criteria are met if the patient exhibits clinically significant depressive symptoms not covered by other criteria, which represent a psychological or biological dysfunction in the individual. These symptoms must be severe enough to impact the patient's functioning or well-being.",
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/DEPCOM/OTH/NORMALBLUE,0,"""Normal"" everyday blues",
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/DEPCOM/OTH/OTH_MALA,0,"The criteria are met if the patient exhibits a maladaptive response to a psychosocial stressor, meaning their response is disproportionate or ineffective, leading to significant distress or impairment in functioning.",
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/DEPCOM/OTH/OTH_MALA/ADJD,0,Adjustment disorder with depressed mood,
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/DEPCOM/OTH/OTH_MALA/OTHDD2,0,Other specified depressive disorder; unspecified depressive disorder,
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/DEPFW/PDYSD,0,Premenstrual dysphoric disorder,
/ROOT/MDDROOT/SUB/MED/MANIC/DEPEPS/DUR/PDD,0,persistent depressive disorder,
/ROOT/MDDROOT/SUB/MED/MANIC/MANIC_DUR,1,"criteria met for a manic episode (i.e., **at least 1 week of elevated**, expansive or irritable mood accompanied by increased activity or energy and other characteristic symptoms sufficiently severe to cause marked impairment). Duration has to be explicitly asked.","There was a time last year when I felt really high for over a week. I was full of energy, had all these plans, and barely slept. But after that, I crashed, and it was hard to get back to feeling okay."
/ROOT/MDDROOT/SUB/MED/MANIC/MANIC_DUR/MANIC_DUR_HALL,0,"The patient meets the criteria if they acknowledge having a history (or currently suffering) of delusions or hallucinations. For instance, The patient reports hearing voices, seeing things that are not there, or experiencing other sensory perceptions that are not real. Or the patient reports having false beliefs that are not based on reality.",I've never had hallucinations or anything like that during my high periods. It's more about having too much energy and not knowing where to channel it.
/ROOT/MDDROOT/SUB/MED/MANIC/MANIC_DUR/MANIC_DUR_HALL/BPI,0,Bipolar I disorder,
/ROOT/MDDROOT/SUB/MED/MANIC/MANIC_DUR/MANIC_DUR_HALL/MANIC_DUR_HALL_PSYC,0,The criteria are met if the patient's psychotic symptoms occur exclusively during manic or major depressive episodes.,
/ROOT/MDDROOT/SUB/MED/MANIC/MANIC_DUR/MANIC_DUR_HALL/MANIC_DUR_HALL_PSYC/BPIPSYC,0,Bipolar I disorder with psychotic features,
/ROOT/MDDROOT/SUB/MED/MANIC/MANIC_DUR/MANIC_DUR_HALL/MANIC_DUR_HALL_PSYC/SCHIZ,0,Schizophrenia spectrum or other psychotic disorder,
/ROOT/MDDROOT/SUB/MED/MANIC/MANIC_DUR/MANIC_DUR_HYPO,1,"Criteria met for a hypomanic episode (i.e., at least 4 days of elevated, expansive, or irritable mood accompanied by increased activity or energy and other characteristic symptoms not severe enough to cause marked impairment) and has at other times met criteria for a Major Depression Episode. Duration has to be explicitly asked.",I've had shorter episodes where my mood is elevated and I feel more alive and alert. These usually last a few days and aren't as intense as the major high I experienced last year.
/ROOT/MDDROOT/SUB/MED/MANIC/MANIC_DUR/MANIC_DUR_HYPO/MANIC_DUR_HYPO_DUR,1,The criteria are met if the patient explicitly reported at least 2 years of hypomanic symptoms along with periods of depressed mood. Duration should be explicitly asked.,"Looking back, it's been about two years of these highs and lows. The hypomanic phases are less severe than the full-blown manic episode, but they still disrupt my life."
/ROOT/MDDROOT/SUB/MED/MANIC/MANIC_DUR/MANIC_DUR_HYPO/MANIC_DUR_HYPO_DUR/CYC,1,Cyclothymic,"I guess you could say I've been cycling through these mood changes for a couple of years now. It's like I'm constantly swinging from one extreme to the other, and it's wearing me out."
/ROOT/MDDROOT/SUB/MED/MANIC/MANIC_DUR/MANIC_DUR_HYPO/MANIC_DUR_HYPO_DUR/OTHBP,0,Other specified bipolar and related disorders or unspecified bipolar and related disorders,
/ROOT/MDDROOT/SUB/MED/MANIC/MANIC_DUR/MANIC_DUR_HYPO/MANIC_DUR_HYPO_HALL,0,"The patient meets the criteria if they acknowledge having a history (or currently suffering) of delusions or hallucinations. For instance, The patient reports hearing voices, seeing things that are not there, or experiencing other sensory perceptions that are not real. Or the patient reports having false beliefs that are not based on reality.",
/ROOT/MDDROOT/SUB/MED/MANIC/MANIC_DUR/MANIC_DUR_HYPO/MANIC_DUR_HYPO_HALL/BPII,0,Bipolar II disorder,
/ROOT/MDDROOT/SUB/MED/MANIC/MANIC_DUR/MANIC_DUR_HYPO/MANIC_DUR_HYPO_HALL/MANIC_DUR_HYPO_HALL_PSYC,0,The criteria are met if the patient's psychotic symptoms occur exclusively during manic or major depressive episodes.,
/ROOT/MDDROOT/SUB/MED/MANIC/MANIC_DUR/MANIC_DUR_HYPO/MANIC_DUR_HYPO_HALL/MANIC_DUR_HYPO_HALL_PSYC/BPIIPSYC,0,Bipolar II disorder with psychotic features,
/ROOT/MDDROOT/SUB/MED/MANIC/MANIC_DUR/MANIC_DUR_HYPO/MANIC_DUR_HYPO_HALL/MANIC_DUR_HYPO_HALL_PSYC/SCHIZ2,0,Schizophrenia spectrum or other psychotic disorder,
/ROOT/MDDROOT/SUB/MED/MED_COG,0,"Assess whether the patient shows evidence of decline in one or more cognitive domains, including complex attention, executive function, learning and memory, language, perceptual-motor abilities, or social cognition. This decline should be noticeable and impact the patient's ability to function in these specific areas.",
/ROOT/MDDROOT/SUB/MED/MED_COG/MEDDD,0,Depressive disorder due to another medical condition,
/ROOT/MDDROOT/SUB/MED/MED_COG/MNEUD,0,"major or mild neurocognitive disorder due to another medical condition, with behavioral disturbance",
/ROOT/MDDROOT/SUB/SUB_SEV,0,"Evaluate if the depressive symptoms reported by the patient are the primary focus of the clinical picture and are of sufficient severity to require clinical attention. This means the symptoms should be significant enough to cause notable distress or impairment, making them a central concern in the patient's overall condition.",
/ROOT/MDDROOT/SUB/SUB_SEV/SI,0,substance intoxication; substance withdrawal;other adverse effect of medication,
/ROOT/MDDROOT/SUB/SUB_SEV/SIDD,0,substance/medication-induced depressive disorder,
